,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,lenght_of_names,Model
5713,5713,Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,Diesel,Manual,First,12.99 kmpl,2494 CC,100.6 bhp,7.0,,11.99,Toyota,7,Innova 2.5
5714,5714,Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,Petrol,Automatic,Second,16.95 kmpl,1197 CC,78.9 bhp,5.0,,2.5,Hyundai,5,i10 Sportz
5715,5715,Honda City i-VTEC CVT V,Kochi,2019,22321,Petrol,Automatic,First,18.0 kmpl,1497 CC,117.3 bhp,5.0,13.4 Lakh,11.66,Honda,5,City i-VTEC
5716,5716,Maruti Zen LX,Jaipur,1998,95150,Petrol,Manual,Third,17.3 kmpl,993 CC,60 bhp,5.0,,0.53,Maruti,3,Zen
5717,5717,Maruti Wagon R LXI BS IV,Kolkata,2015,36428,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5.0,,3.1,Maruti,6,Wagon R
5718,5718,Ford Figo Diesel Titanium,Hyderabad,2012,73500,Diesel,Manual,Second,20.0 kmpl,1399 CC,68 bhp,5.0,,2.6,Ford,4,Figo Diesel
5719,5719,Honda Amaze S i-Vtech,Kochi,2015,47234,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5.0,,5.09,Honda,4,Amaze S
5720,5720,Hyundai Accent GLE,Hyderabad,2008,62364,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5.0,,2.3,Hyundai,3,Accent
5721,5721,Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5.0,,6.0,Hyundai,6,Verna 1.6
5722,5722,Maruti Swift ZDi,Ahmedabad,2013,58653,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5.0,,4.4,Maruti,3,Swift
5723,5723,Mercedes-Benz B Class B180,Delhi,2013,30000,Petrol,Automatic,Second,14.8 kmpl,1595 CC,120.7 bhp,5.0,,11.0,Mercedes-Benz,4,B Class
5724,5724,Chevrolet Cruze LTZ,Coimbatore,2014,64042,Diesel,Manual,First,17.3 kmpl,1998 CC,163.7 bhp,5.0,,5.7,Chevrolet,3,Cruze
5725,5725,Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,Diesel,Automatic,First,20.0 kmpl,1968 CC,138.1 bhp,5.0,,6.95,Skoda,7,Laura Ambiente
5726,5726,Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,Diesel,Manual,First,12.05 kmpl,2179 CC,120 bhp,8.0,,7.9,Mahindra,5,Scorpio VLX
5727,5727,BMW X1 xDrive 20d xLine,Kochi,2018,30733,Diesel,Automatic,First,20.68 kmpl,1995 CC,190 bhp,5.0,,29.3,BMW,5,X1 xDrive
5728,5728,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,Petrol,Automatic,First,10.93 kmpl,3498 CC,272 bhp,5.0,,10.24,Mercedes-Benz,5,E-Class 2009-2013
5729,5729,Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,Petrol,Automatic,Second,13.7 kmpl,1798 CC,157.75 bhp,5.0,,5.35,Skoda,6,Superb Elegance
5730,5730,Honda Brio VX AT,Mumbai,2014,39000,Petrol,Automatic,Second,16.5 kmpl,1198 CC,86.8 bhp,5.0,,3.49,Honda,4,Brio VX
5731,5731,Hyundai i10 Magna 1.2,Hyderabad,2009,84045,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.85,Hyundai,4,i10 Magna
5732,5732,Honda City i VTEC SV,Mumbai,2014,57004,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,,5.35,Honda,5,City i
5733,5733,Ford Figo Petrol ZXI,Coimbatore,2012,75464,Petrol,Manual,First,15.6 kmpl,1196 CC,70 bhp,5.0,,3.62,Ford,4,Figo Petrol
5734,5734,Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7.0,,6.25,Toyota,6,Innova 2.5
5735,5735,Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,Diesel,Manual,Second,21.0 kmpl,1461 CC,64.1 bhp,5.0,,3.19,Mahindra,5,Verito 1.5
5736,5736,Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,7.96 Lakh,5.5,Mahindra,7,KUV 100
5737,5737,Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,7.67,Hyundai,5,i20 Sportz
5738,5738,Tata New Safari EX 4x2,Jaipur,2011,80000,Petrol,Manual,First,12.0 kmpl,2092 CC,127 bhp,7.0,,5.5,Tata,5,New Safari
5739,5739,Maruti Swift Dzire VDi,Hyderabad,2014,76126,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5.0,,6.6,Maruti,4,Swift Dzire
5740,5740,BMW X5 xDrive 30d M Sport,Chennai,2017,21000,Diesel,Automatic,Second,15.97 kmpl,2993 CC,258 bhp,5.0,,55.0,BMW,6,X5 xDrive
5741,5741,Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,Diesel,Automatic,First,17.68 kmpl,1968 CC,174.33 bhp,5.0,,21.0,Audi,7,A6 2011-2015
5742,5742,Maruti Baleno Delta 1.2,Jaipur,2017,27000,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,,4.5,Maruti,4,Baleno Delta
5743,5743,Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,Diesel,Automatic,First,13.01 kmpl,2199 CC,194.3 bhp,7.0,,20.67,Hyundai,5,Santa Fe
5744,5744,Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,Diesel,Automatic,First,14.39 kmpl,1998 CC,163.7 bhp,5.0,,6.5,Chevrolet,4,Cruze LTZ
5745,5745,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,Diesel,Automatic,First,15.0 kmpl,2143 CC,204 bhp,5.0,,37.98,Mercedes-Benz,6,E-Class 2015-2017
5746,5746,Hyundai Santro Xing GLS,Mumbai,2009,42000,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5.0,,1.45,Hyundai,4,Santro Xing
5747,5747,Maruti Wagon R LXI CNG,Delhi,2014,62549,CNG,Manual,First,26.6 km/kg,998 CC,58.16 bhp,5.0,,2.95,Maruti,5,Wagon R
5748,5748,Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,Diesel,Manual,First,28.09 kmpl,1248 CC,88.5 bhp,5.0,,7.9,Maruti,5,Ciaz VDi
5749,5749,Honda City i-VTEC V,Kochi,2018,11732,Petrol,Manual,First,17.4 kmpl,1497 CC,117.3 bhp,5.0,11.88 Lakh,10.07,Honda,4,City i-VTEC
5750,5750,Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,Diesel,Manual,First,20.45 kmpl,1461 CC,83.8 bhp,5.0,,6.5,Nissan,7,Terrano XL
5751,5751,BMW 3 Series 320d Prestige,Hyderabad,2015,30000,Diesel,Automatic,First,18.88 kmpl,1995 CC,184 bhp,5.0,,22.0,BMW,5,3 Series
5752,5752,Honda City i DTEC V,Hyderabad,2016,53000,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,9.75,Honda,5,City i
5753,5753,Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,Diesel,Manual,First,20.45 kmpl,1461 CC,83.8 bhp,5.0,,6.0,Nissan,6,Terrano XL
5754,5754,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5.0,,3.99,Hyundai,5,Grand i10
5755,5755,Hyundai Santro Xing XL eRLX Euro III,Ahmedabad,2008,51000,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5.0,,1.75,Hyundai,7,Santro Xing
5756,5756,Toyota Fortuner 4x2 AT,Delhi,2015,92000,Diesel,Automatic,First,12.55 kmpl,2982 CC,168.5 bhp,7.0,,19.75,Toyota,4,Fortuner 4x2
5757,5757,Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,7.0,21.36 Lakh,16.95,Toyota,6,Innova Crysta
5758,5758,Maruti Baleno Zeta 1.2,Chennai,2017,43917,Petrol,Manual,First,21.4 kmpl,1197 CC,83.1 bhp,5.0,,6.8,Maruti,4,Baleno Zeta
5759,5759,Hyundai Santro Xing XL eRLX Euro III,Kolkata,2007,46707,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5.0,,0.99,Hyundai,7,Santro Xing
5760,5760,Hyundai i10 Sportz 1.1L,Pune,2013,84000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5.0,,2.95,Hyundai,4,i10 Sportz
5761,5761,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,Diesel,Automatic,First,12.07 kmpl,2967 CC,241.4 bhp,7.0,,42.83,Audi,7,Q7 3.0
5762,5762,Volvo S60 D4 Momentum,Hyderabad,2014,51000,Diesel,Automatic,First,27.03 kmpl,1969 CC,190 bhp,5.0,45.67 Lakh,21.5,Volvo,4,S60 D4
5763,5763,Honda City i VTEC V,Jaipur,2015,24398,Petrol,Manual,First,17.8 kmpl,1497 CC,117.3 bhp,5.0,,7.9,Honda,5,City i
5764,5764,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Petrol,Manual,Second,20.92 kmpl,998 CC,67.1 bhp,5.0,,2.3,Maruti,5,Alto K10
5765,5765,Honda Brio 1.2 S Option MT,Delhi,2012,40315,Petrol,Manual,First,18.5 kmpl,1198 CC,86.8 bhp,5.0,5.92 Lakh,2.75,Honda,6,Brio 1.2
5766,5766,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,Diesel,Manual,First,12.05 kmpl,2179 CC,120 bhp,8.0,,6.71,Mahindra,6,Scorpio VLX
5767,5767,Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151,Diesel,Automatic,First,19.6 kmpl,1461 CC,108.45 bhp,5.0,,9.6,Renault,6,Duster 110PS
5768,5768,Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,,12.81,Hyundai,5,Creta 1.6
5769,5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,6.59 Lakh,6.94,Tata,5,Tiago 1.2
5770,5770,Mahindra XUV500 W6 2WD,Mumbai,2015,48000,Diesel,Manual,First,16.0 kmpl,2179 CC,140 bhp,7.0,,9.45,Mahindra,4,XUV500 W6
5771,5771,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2015,85000,Diesel,Manual,First,20.34 kmpl,1498 CC,103.2 bhp,5.0,,6.0,Volkswagen,5,Vento 1.5
5772,5772,Mercedes-Benz B Class B180,Delhi,2013,32000,Petrol,Automatic,First,14.8 kmpl,1595 CC,120.7 bhp,5.0,,11.0,Mercedes-Benz,4,B Class
5773,5773,Maruti SX4 Vxi BSIV,Delhi,2011,52000,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5.0,,2.6,Maruti,4,SX4 Vxi
5774,5774,Hyundai Getz GLE,Hyderabad,2007,58307,Petrol,Manual,First,15.3 kmpl,1341 CC,83 bhp,5.0,,1.95,Hyundai,3,Getz
5775,5775,BMW 6 Series Gran Coupe,Mumbai,2013,30000,Diesel,Automatic,First,17.54 kmpl,2993 CC,313 bhp,4.0,,45.0,BMW,5,6 Series
5776,5776,Audi A4 2.0 TDI 177 Bhp Premium Plus,Chennai,2014,40000,Diesel,Automatic,First,17.11 kmpl,1968 CC,174.33 bhp,5.0,,22.0,Audi,8,A4 2.0
5777,5777,Hyundai i20 Asta Option 1.2,Kolkata,2015,36000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5.0,,4.9,Hyundai,5,i20 Asta
5778,5778,Nissan Terrano XL D Option,Kochi,2015,58817,Diesel,Manual,First,19.87 kmpl,1461 CC,83.14 bhp,5.0,15.06 Lakh,6.25,Nissan,5,Terrano XL
5779,5779,Volkswagen Vento Konekt Diesel Highline,Chennai,2013,55000,Diesel,Manual,Second,20.54 kmpl,1598 CC,103.6 bhp,5.0,,6.1,Volkswagen,5,Vento Konekt
5780,5780,Hyundai i10 Sportz,Mumbai,2011,39000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.6,Hyundai,3,i10
5781,5781,Lamborghini Gallardo Coupe,Delhi,2011,6500,Petrol,Automatic,Third,6.4 kmpl,5204 CC,560 bhp,2.0,,120.0,Lamborghini,3,Gallardo
5782,5782,Jaguar XF 3.0 Litre S Premium Luxury,Hyderabad,2012,35000,Diesel,Automatic,First,14.74 kmpl,2993 CC,270.9 bhp,5.0,,29.0,Jaguar,7,XF 3.0
5783,5783,Maruti Swift Dzire VXi,Pune,2010,49900,Petrol,Manual,Second,17.5 kmpl,1298 CC,85.8 bhp,5.0,,3.3,Maruti,4,Swift Dzire
5784,5784,Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,Diesel,Manual,Second,22.3 kmpl,1248 CC,74 bhp,5.0,,3.05,Tata,5,Indica Vista
5785,5785,Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,Diesel,Manual,First,21.27 kmpl,1396 CC,88.76 bhp,5.0,,3.25,Hyundai,5,i20 Asta
5786,5786,Hyundai Xcent 1.2 Kappa S Option,Delhi,2014,52000,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5.0,,3.75,Hyundai,6,Xcent 1.2
5787,5787,Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2015,45000,Diesel,Manual,First,12.99 kmpl,2494 CC,100.6 bhp,7.0,,13.25,Toyota,7,Innova 2.5
5788,5788,Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,Petrol,Manual,First,23.84 kmpl,1199 CC,84 bhp,5.0,6.42 Lakh,4.8,Tata,5,Tiago 1.2
5789,5789,Renault KWID RXL,Kochi,2019,7858,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.04 Lakh,3.8,Renault,3,KWID
5790,5790,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,7.0,,8.5,Toyota,6,Innova 2.5
5791,5791,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,41082,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5.0,,38.76,Mercedes-Benz,6,E-Class 2015-2017
5792,5792,Honda City 1.5 S AT,Ahmedabad,2009,72000,Petrol,Automatic,First,16.8 kmpl,1497 CC,116.4 bhp,5.0,,3.2,Honda,5,City 1.5
5793,5793,Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.5,Hyundai,4,i10 Sportz
5794,5794,Hyundai Creta 1.6 CRDi SX Option,Pune,2015,70000,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5.0,,12.25,Hyundai,6,Creta 1.6
5795,5795,Honda Amaze VX Petrol,Mumbai,2014,21000,Petrol,Manual,First,19.5 kmpl,1199 CC,86.76 bhp,5.0,8.99 Lakh,4.75,Honda,4,Amaze VX
5796,5796,Volkswagen Polo 1.2 MPI Trendline,Delhi,2016,27000,Petrol,Manual,First,18.78 kmpl,999 CC,74 bhp,5.0,,4.5,Volkswagen,5,Polo 1.2
5797,5797,Hyundai i10 Magna 1.2,Kolkata,2012,29000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,2.35,Hyundai,4,i10 Magna
5798,5798,Renault Pulse RxL,Hyderabad,2014,48425,Diesel,Manual,First,23.08 kmpl,1461 CC,63.12 bhp,5.0,,3.4,Renault,3,Pulse
5799,5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,Diesel,Automatic,First,21.5 kmpl,1498 CC,108.5 bhp,5.0,15.68 Lakh,10.0,Volkswagen,6,Vento 1.5
5800,5800,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000,Diesel,Manual,First,12.99 kmpl,2494 CC,100 bhp,7.0,,9.0,Toyota,9,Innova 2.5
5801,5801,Toyota Corolla Altis G,Delhi,2013,64000,Petrol,Manual,Second,14.53 kmpl,1798 CC,138.1 bhp,5.0,,5.2,Toyota,4,Corolla Altis
5802,5802,Hyundai Verna CRDi,Chennai,2006,200000,Diesel,Manual,Second,16.8 kmpl,1493 CC,110 bhp,5.0,,1.85,Hyundai,3,Verna
5803,5803,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,Diesel,Automatic,Second,11.3 kmpl,2987 CC,254.8 bhp,7.0,,38.0,Mercedes-Benz,6,GL-Class 350
5804,5804,Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,Diesel,Manual,First,20.46 kmpl,1461 CC,83.8 bhp,5.0,,5.11,Renault,6,Duster 85PS
5805,5805,Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,Petrol,Manual,First,15.41 kmpl,1598 CC,103.52 bhp,5.0,12.44 Lakh,9.66,Skoda,5,Rapid 1.6
5806,5806,Hyundai i10 Sportz 1.2,Kolkata,2015,28000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5.0,,3.4,Hyundai,4,i10 Sportz
5807,5807,Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085,Petrol,Manual,First,18.15 kmpl,1198 CC,82 bhp,6.0,,5.84,Mahindra,6,KUV 100
5808,5808,Maruti Celerio VXI AMT,Kolkata,2016,30000,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,5.77 Lakh,3.8,Maruti,4,Celerio VXI
5809,5809,Maruti A-Star AT VXI,Mumbai,2012,32910,Petrol,Automatic,First,16.98 kmpl,998 CC,66.1 bhp,5.0,,2.5,Maruti,4,A-Star AT
5810,5810,Honda City i DTEC VX,Kolkata,2015,30000,Diesel,Manual,First,25.1 kmpl,1498 CC,98.6 bhp,5.0,,6.95,Honda,5,City i
5811,5811,Skoda Superb 1.8 TSI,Pune,2010,35102,Petrol,Automatic,First,12.6 kmpl,1798 CC,161.6 bhp,5.0,,5.5,Skoda,4,Superb 1.8
5812,5812,Hyundai Grand i10 Sportz,Coimbatore,2017,22831,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,6.19,Hyundai,4,Grand i10
5813,5813,Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911,Diesel,Manual,First,20.45 kmpl,1461 CC,83.8 bhp,5.0,,6.0,Renault,5,Duster 85PS
5814,5814,Hyundai Grand i10 Magna,Pune,2015,21000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,3.75,Hyundai,4,Grand i10
5815,5815,Ford EcoSport 1.5 TDCi Titanium,Kochi,2018,37160,Diesel,Manual,First,22.77 kmpl,1498 CC,98.59 bhp,5.0,,9.46,Ford,5,EcoSport 1.5
5816,5816,Nissan Sunny 2011-2014 XL,Jaipur,2011,41000,Petrol,Manual,Second,16.95 kmpl,1498 CC,97.7 bhp,5.0,,3.0,Nissan,4,Sunny 2011-2014
5817,5817,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294,Diesel,Manual,First,25.83 kmpl,1498 CC,99 bhp,5.0,,5.75,Ford,6,Figo Aspire
5818,5818,Honda Civic 2006-2010 1.8 V MT,Coimbatore,2009,56927,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5.0,,4.41,Honda,6,Civic 2006-2010
5819,5819,Renault KWID RXT Optional,Kochi,2017,21954,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.78 Lakh,3.7,Renault,4,KWID RXT
5820,5820,Honda Brio EX MT,Kolkata,2014,50000,Petrol,Manual,Second,19.4 kmpl,1198 CC,86.8 bhp,5.0,,2.5,Honda,4,Brio EX
5821,5821,Maruti Swift ZXI ABS,Coimbatore,2012,78212,Petrol,Manual,First,16.1 kmpl,1298 CC,88.2 bhp,5.0,,5.35,Maruti,4,Swift ZXI
5822,5822,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,Diesel,Manual,First,21.9 kmpl,1396 CC,88.8 bhp,5.0,,3.65,Hyundai,6,i20 Magna
5823,5823,Skoda Superb Elegance 2.0 TDI CR AT,Delhi,2014,51000,Diesel,Automatic,First,17.2 kmpl,1968 CC,138.03 bhp,5.0,,13.0,Skoda,7,Superb Elegance
5824,5824,Maruti Wagon R LXI BSII,Delhi,2012,52000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5.0,,2.45,Maruti,5,Wagon R
5825,5825,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,Diesel,Automatic,First,21.21 kmpl,1498 CC,103.2 bhp,5.0,,5.75,Volkswagen,6,Vento 1.5
5826,5826,Honda City i DTEC S,Coimbatore,2017,65792,Diesel,Manual,First,26.0 kmpl,1498 CC,98.6 bhp,5.0,,8.11,Honda,5,City i
5827,5827,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,7.75,Hyundai,4,i20 1.4
5828,5828,Nissan Micra XV CVT,Coimbatore,2017,54387,Petrol,Automatic,First,19.15 kmpl,1198 CC,75.94 bhp,5.0,9.51 Lakh,5.85,Nissan,4,Micra XV
5829,5829,Renault KWID RXT Optional,Mumbai,2018,1617,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5.0,4.78 Lakh,4.29,Renault,4,KWID RXT
5830,5830,Honda City i-DTEC SV,Hyderabad,2015,82000,Diesel,Manual,First,25.6 kmpl,1498 CC,98.6 bhp,5.0,13.33 Lakh,8.0,Honda,4,City i-DTEC
5831,5831,Toyota Innova Crysta 2.4 G MT 8S,Mumbai,2017,20000,Diesel,Manual,First,13.68 kmpl,2393 CC,147.8 bhp,8.0,,16.5,Toyota,7,Innova Crysta
5832,5832,Maruti Baleno Alpha 1.3,Jaipur,2015,98000,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5.0,,5.5,Maruti,4,Baleno Alpha
5833,5833,Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000,Diesel,Manual,First,22.77 kmpl,1498 CC,98.59 bhp,5.0,,6.35,Ford,5,EcoSport 1.5
5834,5834,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2013,250000,Diesel,Manual,Second,12.99 kmpl,2494 CC,100.6 bhp,8.0,,7.9,Toyota,7,Innova 2.5
5835,5835,Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549,Diesel,Manual,First,22.7 kmpl,1498 CC,89.84 bhp,5.0,,7.2,Ford,6,Ecosport 1.5
5836,5836,Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5.0,,3.65,Volkswagen,5,Polo Diesel
5837,5837,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5.0,,6.35,Hyundai,5,i20 Sportz
5838,5838,Renault Duster 85PS Diesel RxL Explore,Pune,2016,55000,Diesel,Manual,First,19.87 kmpl,1461 CC,83.8 bhp,5.0,,7.8,Renault,6,Duster 85PS
5839,5839,Ford Ikon 1.3 Flair,Chennai,2007,90000,Petrol,Manual,Second,13.8 kmpl,1299 CC,70 bhp,5.0,,1.4,Ford,4,Ikon 1.3
5840,5840,Ford Endeavour XLT TDCi 4X2,Chennai,2007,155000,Diesel,Manual,First,13.1 kmpl,2499 CC,141 bhp,7.0,,5.5,Ford,5,Endeavour XLT
5841,5841,Maruti Baleno Delta 1.3,Hyderabad,2018,17810,Diesel,Manual,First,27.39 kmpl,1248 CC,74 bhp,5.0,,8.5,Maruti,4,Baleno Delta
5842,5842,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Kochi,2011,42408,Diesel,Automatic,First,14.84 kmpl,2143 CC,170 bhp,5.0,,10.48,Mercedes-Benz,8,New C-Class
5843,5843,Maruti Esteem Vxi - BSIII,Ahmedabad,2005,81000,Petrol,Manual,Second,15.9 kmpl,1298 CC,85 bhp,5.0,,0.75,Maruti,5,Esteem Vxi
5844,5844,Tata Indigo XL Grand Petrol,Pune,2008,52000,Petrol,Manual,Second,12.85 kmpl,1396 CC,99.6 bhp,5.0,,1.3,Tata,5,Indigo XL
5845,5845,BMW 5 Series 525d Sedan,Mumbai,2013,35000,Diesel,Automatic,First,16.73 kmpl,2993 CC,218 bhp,5.0,,21.0,BMW,5,5 Series
5846,5846,Hyundai Santro Xing GL Plus,Delhi,2013,60000,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5.0,,2.3,Hyundai,5,Santro Xing
5847,5847,Skoda Octavia 2.0 TDI AT Style Plus,Mumbai,2015,27000,Diesel,Automatic,First,19.5 kmpl,1968 CC,141 bhp,5.0,,14.95,Skoda,7,Octavia 2.0
5848,5848,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975,Diesel,Automatic,Second,17.68 kmpl,1968 CC,174.33 bhp,5.0,,35.92,Audi,6,A6 2011-2015
5849,5849,Ford Figo 1.5D Trend MT,Pune,2016,115000,Diesel,Manual,First,25.83 kmpl,1498 CC,99 bhp,5.0,,4.5,Ford,5,Figo 1.5D
5850,5850,Mahindra Xylo D4 BS III,Hyderabad,2016,132000,Diesel,Manual,First,14.95 kmpl,2489 CC,93.7 bhp,7.0,,5.5,Mahindra,5,Xylo D4
5851,5851,Maruti Celerio ZXI AT,Mumbai,2015,40337,Petrol,Automatic,First,23.1 kmpl,998 CC,67.04 bhp,5.0,,4.45,Maruti,4,Celerio ZXI
5852,5852,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2008,192000,Diesel,Manual,First,12.8 kmpl,2494 CC,102 bhp,8.0,,6.85,Toyota,6,Innova 2.5
5853,5853,Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5.0,,5.5,Hyundai,5,Grand i10
5854,5854,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5.0,6.62 Lakh,5.07,Hyundai,6,Grand i10
5855,5855,Hyundai Grand i10 Sportz,Mumbai,2015,20000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5.0,,3.85,Hyundai,4,Grand i10
5856,5856,Hyundai Elite i20 Petrol Asta,Chennai,2016,11000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5.0,,7.95,Hyundai,5,Elite i20
5857,5857,Maruti Zen Estilo LXI BSIII,Jaipur,2009,63000,Petrol,Manual,Second,18.2 kmpl,998 CC,67.1 bhp,5.0,,1.25,Maruti,5,Zen Estilo
5858,5858,Maruti Alto K10 2010-2014 VXI,Kochi,2014,36967,Petrol,Manual,First,20.92 kmpl,998 CC,67.1 bhp,5.0,,3.64,Maruti,5,Alto K10
